index,website,title,about,lesson_type,purpose,summary,url,period,learning_time,price
60,아이스크림,"기초학력의 첫걸음, 수학교육","전국 유아, 초등, 중등교원 및 교육전문직",교과지도,"1. 수학교육이 지향해야 하는 목표와 방향을 인식하고, 학생들의 논리력과 창의력, 정확성을 높일 수 있는 수학 수업을 계획하고 실행할 수 있다.|2. 학생들이 수학 학습 과정에서 겪는 구체적인 문제 증상(수학적 오개념, 수학적 오류, 수학 불안, 수학장애 등)별 원인을 탐색하고,|적절한 지도 및 예방방안을 사례를 통해 이해하고, 실제 수학 교수학습지도에 적용할 수 있다.|3. 학습자들이 수학 학습이 어려움을 느끼는 다양한 원인을 탐색하고 공감하며, 수학에 자신감을 가지고 보다 효율적으로 학습을 할 수 있도록 도울 수 있다.|4. 학급 학생들의 다양한 특성과 수준을 진단하고 수준별 수업을 계획하고 운영할 수 있다.","4차산업혁명의 기반이 되는 기초학문인 수학의 중요성이 높아지고 있지만, 학교 현장에서 수학교과에 대한 학생들의 기초학력 부족은 심화되고 있다.|본 과정은 학생들이 수학을 어렵고 힘들어하는 원인을 교과 특성 및 학생의 인지발달 특성 등과 같은 다양한 측면에서 분석하고, 학교교육에서의 해결 방안을 모색하기 위해 기획되었다.|초등교실 현장에서 발생하는 여러 가지 수학 학습의 문제점을 분석하고, 이에 대한 구체적인 예방 및 지도 방안을 제시함으로써 교사가 학생들의 특성과 수준에 맞추어 수학을 좀 더 재미있고 즐겁게 지도할 수 있는 전략과 인사이트를 얻을 수 있도록 구성되었다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1151&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
61,아이스크림,단박에 따라하는 사진 영상 레시피,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,1. 직접 찍은 사진과 영상을 활용해 살아있는 수업 자료를 직접 만든다.|2. 학생들과 함께 찍고 만드는 사진과 영상으로 즐거운 교실을 만든다.|3. 학교에 필요한 사진과 영상을 학생들과 만들며 즐거운 추억을 만든다.,"1. 사진과 영상에 대한 이해를 높이고 교실 수업 환경에 적용할 수 있도록 한다.|2. 사진과 영상의 기본인 기획, 장비, 촬영, 편집에 대한 기초 지식을 배운다.|3. 교사 스스로 쉽게 할 수 있는 활동부터 학생과 함께 할 수 있는 다양한 활동을 배우고 학생들을 지도할 수 있도록 한다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7015&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
62,아이스크림,"웹툰 '마음의소리'로 배우는 영어, 이제는 말할 수 있다","전국 유아, 초등, 중등교원 및 교육전문직",어학,1. 현실을 반영한 웹툰의 사례를 통해 실생활 영어 표현을 학습하고 응용할 수 있다.|2. 한국과 영어권 국가의 서로 다른 개그 코드를 이문화 Tip을 통해 함양할 수 있다.,"명실공히 한류의 대표주자인 ‘한국웹툰’, 그리고 그 중 최장수 베스트셀러 웹툰 를 통해 몰입감 있게 학습할 수 있는 생활 밀착형 웹툰 영어 러닝 과정이다.|다양한 생활 에피소드 속 10대부터 40대 이상 연령대를 아우르는 스토리 공감력으로 현실보다 더 현실 같은 웹툰을 통해 틀에 박힌 영어 학습에서 오는 무료함을 깨트리고 몰입감 있게 영어를 학습하여 효과를 업그레이드 시킬 수 있다.|우리 생활을 배경으로 실제 상황을 100% 재연한 ‘마음의 소리’로 실생활에 바로 사용가능 한 영어만 배워 학습 효과를 높일 수 있으며, 30개 상황의 레전드편을 활용하여 일상생활, 직장, 사교모임 어디서든 활용 가능한 리얼 영어를 배워본다.|한국인이 잘못 사용하는 촌스러운 영어를 벗어 던지는 법을 체크하고, 이문화까지 겸비하여 원어민이 이해할 수 있는 재치있는 영어 구사 능력을 강화할 수 있다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7011&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
63,아이스크림,전문가에게 듣는다. 민주주의란 무엇인가?,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"◆ 인간과 정치의 관계, 정치가 다루는 영역을 이해하고 설명할 수 있다.|◆ 민주주의 체제 안에서의 정치의 역할을 설명할 수 있다.|◆ 다른 나라의 사례와 여러 정치학자들의 견해를 이해하고, 민주주의 체제가 시민이 통치와 권력을 유익하게 활용하기 위한 체제임을 설명할 수 있다.|◆ 정치 윤리를 이해하고 정치 운영자들의 역할을 설명할 수 있다.|◆ 민주주의의 목표와 현대 민주주의의 발전 방향을 설명할 수 있다.|◆ 국가와 정부, 주권과 기본권을 알고 설명할 수 있다.|◆ 시민이 정치에 참여해야 하는 중요성과 민주주의를 위협하는 문제점을 인식할 수 있다.","선생님은 정치를 어떻게 바라보고, 어떠한 정의를 내리고 있습니까? 우리 아이들이 정치를 올바르게 인식하고 민주주의를 현명하게 사용하기 위해 생각해야 할 것들은 무엇일까요? 여기, 우리가 꼭 알아야 할 정치 이야기가 있습니다. 민주주의에서의 정치의 의미와 목적을 다양한 정치학자들의 견해와 사례로 알아보고, 우리 사회를 좀 더 살 만한 사회로 변화시킬 수 있는 정치의 가능성을 찾아보세요! 우리 아이들에게 꼭 던져야 할 30가지 질문을 통해 민주주의 정치를 새롭게 발견할 수 있을 것입니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7014&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
64,아이스크림,나를 알고 꿈을 찾아가는 진로교육,"전국 유아, 초등, 중등교원 및 교육전문직",생활지도,"1. 현재 진로교육의 상황과 필요성, 진로교육의 나아가야 할 방향을 이해할 수 있다.|2. 다양한 학생중심 교육활동으로 이루어진 진로수업 사례를 확인하여 현장에 적용할 수 있다.|3. 학생들의 진로 관련 역량을 키울 수 있는 효과적인 진로수업을 설계할 수 있다.","4차 산업혁명은 우리의 일상생활은 물론 산업 및 직업에도 많은 변화를 가져왔으며 앞으로 그 변화는 더욱 가속화될 전망입니다.|세계경제포럼의 일자리 미래 보고서에 따르면 현재 초등학교 입학을 앞둔 전 세계 7세 아동의 65%가 새로운 직종에서 일하게 될 전망입니다.|계속 사회는 변화하고 있고 선생님들에게도 생소한 다양한 직업이 생겨나고 있습니다.|또한 길어진 평균 수명과 짧아진 직업 수명으로 평생 4~5개 이상의 직업을 가져야 하는 사회에서 살아갈 학생들에게|현실에 적용 가능한 능력을 키워줄 수 있는 역량 중심의 진로교육이 꼭 필요합니다.|이번 연수과정에서는 진로교육에 대한 이론적인 부분과 진로교육이 나아가야 할 방향을 짚어보고,|실제 수업에서 적용할 수 있는 다양한 활동들을 통해 교육현장에서 능동적으로 진로수업을 설계하고 활동할 수 있도록 도움을 드리고자 합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0951&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
65,아이스크림,성공적인 교직 수행을 위한 필수 교직실무,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,● 학교 현장에 꼭 필요한 실무적 내용을 현장에 활용할 수 있다.|● 지식과 정보가 넘쳐나고 변화의 물결이 거센 현대사회에서 교육을 통해 변화에 능동적으로 대처할 수 있다.|● 교원의 전문적 역량을 높이고 업무에 활용할 수 있다.,"교직실무 에센스! 30차시로 학교현장에서 꼭 필요한 실무능력을 UP 해보세요! 교직의 전문성, 교직문화, 교권, 교육법규, 학급 및 학교 경영, 학교 업무의 재구조화, 정책 필수 교육, 수업비평, 학습평가, 현장 교육연구, 장학, 학적 및 학업성적 관리, 에듀파인 및 자료집계, 인사 및 복무, 사무관리, 학교 회계, 감사, 학교시설 관리 등 학교현장에 꼭 필요한 30가지의 실무적 내용을 이해하기 쉽게 알려드립니다. 본 과정은 학교 현장에서 실무 처리에 대한 어려움을 겪고 있거나 실무에 보다 효율적으로 대처하고 싶은 교원들을 위한 과정입니다. 교직실무에 대한 이해를 높이고 원활한 업무를 수행하는 교원으로써의 전문적 역량을 높여보세요.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0913&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
66,아이스크림,박진희와 함께 하는 교실 속 환경교육,"전국 유아, 초등, 중등교원 및 교육전문직",학습지도,"1. 교실에서 실천하는 쉽고 즐거운 환경 수업을 구성할 수 있다.|2. 환경을 소중히 여기는 의식, 자연을 보호하는 습관을 길러줄 수 있다.|3. 환경보호의 범위를 나, 교실, 학교, 집으로 점차 확대하여 실천할 수 있다.","미세먼지, 기후 변화, 플라스틱 쓰레기 섬 등... 환경오염과 관련된 기사를 접하고, 환경오염을 몸으로 직접 느낄 때마다 '환경을 사랑하고 보호해야 하는데'라고 자주 생각합니다. 하지만 일상 생활에서 '무엇부터 어떻게 실천해야 하는지' 는 떠올리면 막막하기만 합니다. 학교 현장에 계신 선생님과 아이들도 이와 다르지 않을 것입니다.|본 연수는 우리 아이들이 환경 사랑의 ‘마음’을 ‘행동’으로 적극 실천하는 환경 실천가가 되었으면 하는 바람으로 제작되었습니다.|이를 위해 환경 감수성 키우기, 환경 보호 실천하기, 환경 보호 습관화 하기 등 환경과 친해지는 단계에서 적극적으로 행동하는 단계로 내용을 구성했습니다. 또한 선생님께서 별도의 교육 시간을 마련해야 하는 부담을 덜어드리기 위해 교과 시간에 환경 교육을 할 수 있도록 했습니다.|지구를 생각하는 일상 속 작은 실천, 환경 히어로를 키우는 우리 교실.|한 번 해보면 뿌듯하고, 할 때마다 지구는 푸른 빛을 되찾게 될거에요.|아이들과 지구를 위한 기분 좋은 변화, 아이스크림연수원과 함께해 보세요!",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1148&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
67,아이스크림,한 권으로 끝내는 해커스 토익 Reading [700+목표],"전국 유아, 초등, 중등교원 및 교육전문직",어학,"1. 토익 Reading 문제 풀이 스킬과 노하우를 학습한다.|2. 실제 토익과 동일한 형태의 문제 풀이를 통해, 실전 감각을 익힐 수 있다.|3. 전반적인 영어 독해 능력을 향상시킬 수 있다.",토익 Reading 파트에서 빠르고 정확하게 답을 찾을 수 있는 영어 독해 스킬과 노하우를 학습합니다. 초보자들도 고득점 달성이 가능하도록 토익 Reading 각 파트에 대한 상세하고 명쾌한 이론과 해설을 제공하는 강의입니다. 토익 Reading 공부를 통해 영어 독해 능력까지 다질 수 있습니다,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0944&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
68,아이스크림,별보다 빛나는 당신을 위한 슈퍼콘서트,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"1. 사회자와 출연자들의 이야기들을 들으며 힐링을 받고, 마음에 위로와 위안을 얻을 수 있다.|2. 생생한 공연 실황을 통해 심신의 안정과 평온을 유지할 수 있다.","초등학생 때부터 학교성적과 대학교를 고민하고 사회에 나가서도 무엇을 하며 살까에 대한 걱정은 인생의 한 축을 이루며 머릿속을 복잡하게 만든다. ‘인생’이라는 마라톤을 정신없이 달리다 옆을 바라보면 친구도, 연인도, 가족도 모두 없이 덩그러니 혼자 남을 때가 있다. 슬픔과 불행이 엄습해온다. 신화를 보면 신은 우리에게 불행한 인생을 살도록 하였고, 신은 죽지 않고 인간은 죽게 만들었음을 어렵지 않게 알 수 있다.|그러나 취업준비로 초조한 사람도, 이직과 퇴사를 고민하는 사람도, 나이가 들어 은퇴하는 사람도, 사랑하는 사람과의 행복한 결혼을 꿈꾸는 사람도, 고부갈등으로 걱정인 사람도, 자녀의 육아문제로 시름이 깊은 사람도 모두 불행한 지옥같은 삶을 살고 있는 것이라고 단정지을 수 없다. 오히려 매우 정상적인 삶을 영위하고 있는 것이며 이런 것들이 훗날 소중한 경험이요, 추억이 된다.|항상 행복할 수는 없지만 항상 미소 짓고 웃을 수는 있다. 그 미소와 웃음을 위한 공연을 마련하였다. 힐링토크와 대중가요, 팝송에 대한 힐링공연이다. 공연과 음악이 우리에게 가뭄에 단비처럼 소소한 행복이 되어줄 것이다. 우리나라 사람들이 누구나 좋아하는 명곡들을 엄선하여 콘텐츠에 넣고자 노력하였다. 다시 한번 음악의 힘을 믿으며, 불행한 인생을 살아라 했던 신들에게 가볍게 잽을 날려보자.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1147&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
69,아이스크림,성공적인 교직 수행을 위한 필수 교직실무2,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"● 교원의 자질과 역할, 의무를 이해하고 학교 현장에서 활용할 수 있다.|● 교직이행에 필요한 업무시스템을 이해하고 활용할 수 있다.|● 개정교과와 교육과정의 핵심 내용을 알고, 업무에 활용할 수 있다.|● 교육의 평가와 평가 도구에 대해 알고, 학교 현장에서 활용할 수 있다.|● 교육과정의 의미와 변천, 각 교육과정의 특징을 이해하고 최근 변화된 교육과정 및 평가에 대해 이해하고 활용할 수 있다.|● 교원의 임용, 상훈, 휴직과 복직, 승급제 등 교원 인사실무 전반에 대해 이해하여 적용할 수 있다.","교직실무의 핵심을 담은 최고의 교직실무 바이블! 교직의 전문성, 교직문화, 교권, 교육법규, 학급 및 학교 경영, 학교 업무의 재구조화, 정책 필수 교육 등 학교현장에 꼭 필요한 실무적 내용을 이해하기 쉽게 구성하였습니다. 본 과정은 학교 현장에서 실무 처리에 대한 어려움을 겪고 있거나 실무에 보다 효율적으로 대처하고 싶은 교원들을 위한 과정입니다. 교직실무에 대한 이해를 높이고 원활한 업무를 수행하는 교원으로써의 전문적 역량을 높여보세요.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0938&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
